id,book_id,books_count,authors,original_publication_year,original_title,title,language_code
5708,147243,29,Ben Mikaelsen,1997.0,Touching Spirit Bear,"Touching Spirit Bear (Spirit Bear, #1)",eng
5709,15803141,38,Rachel Kushner,2013.0,The Flamethrowers,The Flamethrowers,eng
5710,13125234,23,Jeaniene Frost,2013.0,Twice Tempted,"Twice Tempted (Night Prince, #2)",en-GB
5711,13547241,15,Deborah Feldman,2012.0,,Unorthodox: The Scandalous Rejection of My Hasidic Roots,eng
5712,18172471,32,Kiera Cass,2014.0,The Selection Stories: The Prince & The Guard,"The Selection Stories: The Prince & The Guard (The Selection, #0.5, 2.5)",eng
5713,6474550,35,Gary Vaynerchuk,2009.0,Crush It!: Why Now Is the Time to Cash in on Your Passion,Crush It!: Why Now Is the Time to Cash In on Your Passion,en-US
5714,89190,35,Alastair Reynolds,2003.0,Redemption Ark,Redemption Ark,eng
5715,1178039,54,Steve Berry,2007.0,The Venetian Betrayal,"The Venetian Betrayal (Cotton Malone, #3)",en-US
5716,142080,25,T.S. Eliot,1963.0,Collected Poems 1909-1962,"Collected Poems, 1909-1962",eng
5717,219919,82,Lloyd C. Douglas,1942.0,The Robe,The Robe,en-US
5719,16158508,26,Anton DiSclafani,2013.0,The Yonahlossee Riding Camp for Girls,The Yonahlossee Riding Camp for Girls,eng
5720,19286623,32,Kylie Scott,2014.0,Lead,"Lead (Stage Dive, #3)",eng
5721,862350,31,Kelley Armstrong,2007.0,No Humans Involved,"No Humans Involved (Women of the Otherworld, #7)",eng
5724,7124475,9,Jennifer Echols,2010.0,Endless Summer,"Endless Summer (The Boys Next Door, #1-2)",eng
5725,8229399,31,Lincoln Peirce,2010.0,,"Big Nate Strikes Again (Big Nate Novels, #2)",en-US
5727,49245,37,Willard F. Harley Jr.,1986.0,"Que Necesita El, Que Necesita Ella","His Needs, Her Needs: Building an Affair-Proof Marriage",eng
5728,31313,60,Nora Roberts,2006.0,Dance of the Gods,"Dance of the Gods (Circle Trilogy, #2)",eng
5729,7129598,10,Kelly Creagh,2010.0,Nevermore,"Nevermore (Nevermore, #1)",en-US
5730,45967,83,"Sadegh Hedayat, D.P. Costello",1937.0,بوف کور,The Blind Owl,en-US
5731,6871646,18,"Eric Litwin, James Dean",2010.0,,Pete the Cat: I Love My White Shoes,en-US
5732,7640705,44,"Jonathan Stroud, Simon  Jones",2010.0,The Ring of Solomon,"The Ring of Solomon (Bartimaeus, #0.5)",eng
5733,125553,65,R.L. Stine,1992.0,Welcome to Dead House,"Welcome to Dead House (Goosebumps, #1)",en-US
5735,400924,15,Glen Cook,1986.0,Chronicles of The Black Company (The Black Company / Shadows Linger / The White Rose),"Chronicles of the Black Company (The Chronicles of the Black Company, #1-3)",en-US
5736,22522202,16,Abbi Glines,2015.0,Until Friday Night,"Until Friday Night (The Field Party, #1)",eng
5737,5179,20,Melinda Haynes,1999.0,Mother of Pearl,Mother of Pearl,en-US
5738,25814512,37,Chris Cleave,2016.0,Everyone Brave Is Forgiven,Everyone Brave is Forgiven,eng
5741,297134,38,Kristin Hannah,2004.0,The Things We Do for Love,The Things We Do for Love,en-GB
5742,13927,39,Juliet Marillier,2000.0,Son of the Shadows,"Son of the Shadows (Sevenwaters, #2)",eng
5743,41689,108,Ken Follett,1980.0,The Key to Rebecca,The Key to Rebecca,eng
5744,9581001,25,Chloe Neill,2011.0,Hard Bitten,"Hard Bitten (Chicagoland Vampires, #4)",en-US
5745,120231,4,"Ina Garten, Maura McEvoy",2002.0,Barefoot Contessa Family Style: Easy Ideas and Recipes That Make Everyone Feel Like Family,Barefoot Contessa Family Style: Easy Ideas and Recipes That Make Everyone Feel Like Family,eng
5746,18331807,11,Fisher Amelie,2012.0,,"Vain (The Seven Deadly, #1)",eng
5747,32767,253,"H.P. Lovecraft, China Miéville, S.T. Joshi",1936.0,At the Mountains of Madness,At the Mountains of Madness,eng
5748,17781,51,Nora Roberts,2000.0,Heart of the Sea,"Heart of the Sea (Gallaghers of Ardmore / Irish Trilogy, #3)",en-US
5749,3373198,36,Lara Adrian,2008.0,Veil of Midnight,"Veil of Midnight (Midnight Breed, #5)",eng
5750,98807,36,James Rollins,1999.0,Subterranean,Subterranean,eng
5751,39045,80,Allison Pearson,2001.0,I Don't Know How She Does It,I Don't Know How She Does It,en-US
5752,102958,12,"Garth Ennis, Steve Dillon",2001.0,,"Preacher, Volume 9: Alamo",eng
5753,22733729,27,Becky  Chambers,2014.0,"The Long Way to a Small, Angry Planet","The Long Way to a Small, Angry Planet (Wayfarers, #1)",eng
5754,17961,18,"Jorge Luis Borges, Andrew Hurley",1998.0,Cuentos completos,Collected Fictions,eng
5755,266607,32,Holly Black,2002.0,Tithe: A Modern Faerie Tale,Valiant (Modern Faerie Tales #2),eng
5757,6905534,21,Jennifer Lynn Barnes,2010.0,Raised by Wolves,"Raised by Wolves (Raised by Wolves, #1)",eng
5758,43924,91,Harlan Coben,2006.0,"Promise Me (Myron Bolitar, #8)",Promise Me (Myron Bolitar #8),eng
5759,6934395,56,L.J. Smith,2011.0,The Vampire Diaries: The Return: Midnight,"Midnight (The Vampire Diaries: The Return, #3)",en-US
5760,84146,35,Sherrilyn Kenyon,2006.0,Dark Side of the Moon,"Dark Side of the Moon (Dark-Hunter #9, Were-Hunter #3)",en-US
5761,522525,39,"Carol Tavris, Elliot Aronson",2007.0,"Mistakes Were Made (But Not by Me): Why We Justify Foolish Beliefs, Bad Decisions, and Hurtful Acts","Mistakes Were Made (But Not by Me): Why We Justify Foolish Beliefs, Bad Decisions, and Hurtful Acts",en-US
5762,13765729,19,T.R. Ragan,2011.0,Abducted,Abducted (Lizzy Gardner #1),eng
5763,10577,75,"Richard Bachman, Stephen King",1981.0,Roadwork,Roadwork,en-US
5764,198331,63,Clive Cussler,2001.0,"Valhalla Rising (Dirk Pitt, #16)","Valhalla Rising (Dirk Pitt, #16)",en-US
5765,49234,56,Jared Diamond,1991.0,The Third Chimpanzee: The Evolution and Future of the Human Animal,The Third Chimpanzee: The Evolution and Future of the Human Animal,eng
5766,2830067,63,Dennis Lehane,2008.0,The Given Day,The Given Day (Coughlin #1),en-US
5768,16096514,13,Nicole  Williams,2013.0,Crush,"Crush (Crash, #3)",en-US
5769,8429687,21,Mira Grant,2011.0,Deadline,"Deadline (Newsflesh Trilogy, #2)",en-US
5770,3675828,81,Harlan Coben,2009.0,Long Lost,Long Lost  (Myron Bolitar #9),eng
5771,21722,61,Karin Slaughter,2005.0,Faithless,"Faithless (Grant County, #5)",en-US
5772,142292,67,Jill Bolte Taylor,2006.0,My Stroke of Insight,My Stroke of Insight: A Brain Scientist's Personal Journey,en-US
5773,138395,25,"Robert Kirkman, Charlie Adlard, Cliff Rathburn",2007.0,The Walking Dead 6,"The Walking Dead, Vol. 06: This Sorrowful Life",eng
5774,3300,89,"Isabel Allende, Margaret Sayers Peden",2006.0,Inés del alma mía,Inés of My Soul,en-US
5776,18295858,39,Emma Donoghue,2014.0,Frog Music,Frog Music,eng
5777,15888,50,Iain Pears,1997.0,An Instance of the Fingerpost,An Instance of the Fingerpost,eng
5778,1499340,3,Donny Dhirgantoro,2005.0,5 cm,5 cm,ind
5779,61329,24,"Geoffrey A. Moore, Regis McKenna",1991.0,Crossing the Chasm: Marketing and Selling High-Tech Products to Mainstream Customers,Crossing the Chasm: Marketing and Selling High-Tech Products to Mainstream Customers,en-US
5781,43926,95,Harlan Coben,2005.0,The Innocent,The Innocent,eng
5782,76688,30,Isaac Asimov,1985.0,Robots and Empire,Robots and Empire (Robot #4),eng
5783,5130,118,Aldous Huxley,1962.0,Island,Island,eng
5785,123933,52,Jean-Paul Sartre,1944.0,Huis clos,No Exit,eng
5787,11566956,15,Alison Bechdel,2012.0,Are You My Mother?: A Comic Drama,Are You My Mother?,eng
5788,1433337,3,Bob Ong,2001.0,ABNKKBSNPLAKo?! (Mga Kwentong Chalk ni Bob Ong),ABNKKBSNPLAKo?! (Mga Kwentong Chalk ni Bob Ong),fil
5789,10762697,10,Robin Hobb,2011.0,,The Farseer Trilogy (Farseer Trilogy #1-3),eng
5790,152695,10,Elin Hilderbrand,2005.0,The Blue Bistro,The Blue Bistro,en-US
5791,12043770,30,Darynda Jones,2012.0,Third Grave Dead Ahead,"Third Grave Dead Ahead (Charley Davidson, #3)",eng
5792,28635,83,"Milan Kundera, Linda Asher",1997.0,L'identité,Identity,eng
5793,21569527,12,Mary E. Pearson,2015.0,The Heart of Betrayal,"The Heart of Betrayal (The Remnant Chronicles, #2)",eng
5794,4373,37,Loung Ung,2000.0,First They Killed My Father: A Daughter of Cambodia Remembers,First They Killed My Father: A Daughter of Cambodia Remembers,en-US
5795,11166889,38,"Owen  West, Dean Koontz",1980.0,The Funhouse,The Funhouse,eng
5796,36076,44,Stephen M.R. Covey,2006.0,The SPEED of Trust: The One Thing that Changes Everything,The Speed of Trust: The One Thing that Changes Everything,en-US
5797,43342,79,Mary Higgins Clark,1998.0,You Belong to Me,You Belong To Me,en-US
5798,43255,63,Betty Mahmoody,1987.0,Not Without My Daughter,Not Without My Daughter,eng
5799,759900,42,Lisa Gardner,2003.0,The Killing Hour,"The Killing Hour (Quincy & Rainie, #4)",en-US
5800,96977,30,Piers Anthony,1979.0,Castle Roogna,"Castle Roogna (Xanth, #3)",eng
5801,571555,75,Mary Higgins Clark,1989.0,While My Pretty One Sleeps,While My Pretty One Sleeps,eng
5803,263171,20,Ellen Schreiber,2007.0,"Dance with a Vampire (Vampire Kisses, #4)","Dance with a Vampire (Vampire Kisses, #4)",eng
5805,58890,28,Tamora Pierce,1998.0,Tris's Book,"Tris's Book (Circle of Magic, #2)",eng
5806,7785194,27,Sam Harris,2010.0,The Moral Landscape: How Science Can Determine Human Values,The Moral Landscape: How Science Can Determine Human Values,en-US
5807,11450591,24,Darcie Chan,2014.0,The Mill River Recluse,The Mill River Recluse,eng
5808,3381,31,Douglas Coupland,2003.0,Hey Nostradamus!,Hey Nostradamus!,eng
5809,10836,44,Jon Lee Anderson,1997.0,Che Guevara: A Revolutionary Life,Che Guevara: A Revolutionary Life,eng
5810,24766,44,Scott Westerfeld,2004.0,The Secret Hour,"The Secret Hour (Midnighters, #1)",eng
5811,15745371,18,C.C. Hunter,2014.0,,"Chosen at Nightfall (Shadow Falls, #5)",en-CA
5812,587666,75,Paulo Coelho,2000.0,Ser Como o Rio que Flui,Like the Flowing River,eng
5814,11915,28,Kelley Armstrong,2006.0,Broken,"Broken (Women of the Otherworld, #6)",eng
5815,3112850,26,Maggie Stiefvater,2008.0,"Lament: The Faerie Queen's Deception (Books of Faerie, #1)","Lament: The Faerie Queen's Deception (Books of Faerie, #1)",eng
5817,21064599,52,Sophie Kinsella,2014.0,"Shopaholic to the Stars (Shopaholic, #7)","Shopaholic to the Stars (Shopaholic, #7)",eng
5818,114133,1,Nora Roberts,2007.0,High Noon,High Noon,eng
5819,17557913,63,Tom Rob Smith,2014.0,The Farm,The Farm,eng
5820,18528190,25,Rebecca Solnit,2014.0,Men Explain Things to Me,Men Explain Things to Me,eng
5821,17201104,6,Kristen Proby,2013.0,Rock With Me,"Rock with Me (With Me in Seattle, #4)",eng
5822,7128341,95,"Carlos Ruiz Zafón, Lucia Graves",1986.0,El príncipe de la niebla,"The Prince of Mist (Niebla, #1)",eng
5823,1409344,13,Alfred Uhry,1986.0,Driving Miss Daisy,Driving Miss Daisy,eng
5824,22457201,43,Meredith Wild,2013.0,,"Hardpressed (Hacker, #2)",eng
5825,172691,63,J.D. Robb,1999.0,Conspiracy in Death,"Conspiracy in Death (In Death, #8)",eng
5826,7053,55,Alexander McCall Smith,2004.0,In the Company of Cheerful Ladies,"In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency, #6)",eng
5827,8296,48,"Laura Ingalls Wilder, Garth Williams",1953.0,The First Four Years,"The First Four Years  (Little House, #9)",eng
5828,9293020,2,R.D. Ronald,2010.0,,The Elephant Tree,eng
5829,128757,68,Kathy Reichs,2007.0,Bones to Ashes,"Bones to Ashes (Temperance Brennan, #10)",eng
5830,19351490,744,"Jacob Grimm, Wilhelm Grimm, منى الخميسي",1857.0,Grimms Märchen,Grimm's Fairy Tales,eng
5831,262731,62,"Allan Pease, Barbara Pease",2004.0,The Definitive Book of Body Language,The Definitive Book of Body Language,eng
5832,11262424,20,Tammara Webber,2011.0,Between the Lines,"Between the Lines (Between the Lines, #1)",eng
5833,72659,67,Farley Mowat,1963.0,Never Cry Wolf : The Amazing True Story of Life Among Arctic Wolves,Never Cry Wolf,eng
5834,8437913,42,"James Patterson, Michael Ledwidge",2010.0,Tick Tock,"Tick Tock (Michael Bennett, #4)",eng
5835,6340471,34,Michelle Moran,2009.0,Cleopatra's Daughter,Cleopatra's Daughter,eng
5836,281350,71,Kathy Reichs,2002.0,Grave Secrets,"Grave Secrets (Temperance Brennan, #5)",en-US
5837,16280678,15,Kevin Hearne,2014.0,Shattered,"Shattered (The Iron Druid Chronicles, #7)",eng
5838,2102600,26,John Scalzi,2008.0,Zoe's Tale,"Zoe's Tale (Old Man's War, #4)",eng
5839,206197,30,Brad Thor,2007.0,The First Commandment,"The First Commandment (Scot Harvath, #6)",eng
5840,5289,260,"Oscar Wilde, Merlin Holland",1908.0,Collected Works,Complete Works of Oscar Wilde,eng
5842,23308084,26,Renee Ahdieh,2016.0,The Rose & the Dagger,"The Rose & the Dagger (The Wrath & the Dawn, #2)",eng
5843,23164927,9,Peter Clines,2015.0,The Fold,The Fold,eng
5844,24586590,21,Louise Penny,2015.0,The Nature of the Beast,The Nature of the Beast (Chief Inspector Armand Gamache #11),eng
5846,4789801,28,Ted Dekker,2009.0,Green,"Green: The Beginning and the End (The Circle, #0)",eng
5847,7352220,14,Yana Toboso,2007.0,黒執事 III [Kuroshitsuji III],"Black Butler, Vol. 3 (Black Butler, #3)",ind
5848,16043804,16,Michael J. Sullivan,2013.0,The Crown Tower,"The Crown Tower (The Riyria Chronicles, #1)",eng
5849,8477057,24,"Fábio Moon, Gabriel Bá, Craig Thompson, Dave Stewart, Sean Konot",2011.0,Daytripper,Daytripper,eng
5850,6357022,10,Cherise Sinclair,2009.0,"Club Shadowlands (Masters of the Shadowlands, #1)","Club Shadowlands (Masters of the Shadowlands, #1)",eng
5851,6282753,97,"Orhan Pamuk, Maureen Freely",2008.0,Masumiyet Müzesi,The Museum of Innocence,eng
5852,28815371,15,Brit Bennett,2016.0,The Mothers,The Mothers,eng
5853,406373,951,"Johann Wolfgang von Goethe, Walter Kaufmann",1832.0,Faust. Der Tragödie erster und zweiter Teil,Faust,eng
5854,16172634,29,Cora Carmack,2013.0,Faking It,"Faking It (Losing It, #2)",eng
5856,12667194,9,Shelly Crane,2011.0,Accordance,"Accordance (Significance, #2)",eng
5857,8130839,34,Andrea Cremer,2012.0,Bloodrose,Bloodrose (Nightshade #3; Nightshade World #6),eng
5858,16297,171,Agatha Christie,1936.0,Cards on the Table,"Cards on the Table (Hercule Poirot, #15)",eng
5859,13547289,41,Rachel Renée Russell,2012.0,Tales From a Not-So-Smart Miss Know-it-all,"Tales from a Not-So-Smart Miss Know-It-All (Dork Diaries, #5)",eng
5860,89551,56,Beverly Cleary,1980.0,Ramona and Her Mother,"Ramona and Her Mother (Ramona, #5)",eng
5861,16363,210,Agatha Christie,1938.0,Appointment with Death,"Appointment with Death (Hercule Poirot, #19)",eng
5862,73064,44,Susan Elizabeth Phillips,2004.0,Natural Born Charmer,"Natural Born Charmer (Chicago Stars, #7)",en-US
5863,30852,31,Maxine Hong Kingston,1975.0,The Woman Warrior: Memoirs of a Girlhood Among Ghosts,The Woman Warrior,en-US
5864,327194,5,"Masha, Marie Simchow Stern",1942.0,The Three Little Kittens (A First Little Golden Book),Three Little Kittens,eng
5865,38503,54,Charles Bukowski,1978.0,"Erections, Ejaculations, Exhibitions and General Tales of Ordinary Madness",Tales of Ordinary Madness,eng
5866,18115061,36,Samantha Young,2014.0,,"Before Jamaica Lane (On Dublin Street, #3)",eng
5869,15802944,12,Glennon Doyle Melton,2013.0,"Carry On, Warrior: Thoughts on Life Unarmed","Carry On, Warrior: Thoughts on Life Unarmed",eng
5870,736131,605,"Arthur Conan Doyle, David Timson",1914.0,The Valley of Fear,The Valley of Fear,eng
5871,3094593,47,Nora Roberts,2008.0,The Pagan Stone,"The Pagan Stone (Sign of Seven, #3)",en-US
5873,44644,43,Stephen R. Covey,1991.0,Principle Centered Leadership,Principle-Centered Leadership,en-US
5874,2570856,15,Larry Correia,2009.0,Monster Hunter International,"Monster Hunter International (Monster Hunter International, #1)",eng
5875,11431896,14,Rae Carson,2013.0,The Bitter Kingdom,"The Bitter Kingdom (Fire and Thorns, #3)",eng
5876,19674,63,Tom Clancy,2003.0,The Teeth of the Tiger,"The Teeth of the Tiger (Jack Ryan Universe, #12)",eng
5877,61958,47,Anne McCaffrey,1983.0,Moreta: Dragonlady Of Pern,"Moreta: Dragonlady of Pern (Pern, #7)",eng
5879,102957,12,"Garth Ennis, Steve Dillon, Peter Snejbjerg",1999.0,Preacher: War in the Sun,"Preacher, Volume 6: War in the Sun",eng
5881,16842,63,Christopher Isherwood,1964.0,A Single Man,A Single Man,eng
5882,13529055,48,Christopher Hitchens,2012.0,Mortality,Mortality,eng
5883,312050,21,Chris d'Lacey,2003.0,Icefire,"Icefire (The Last Dragon Chronicles, #2)",eng
5884,30831912,38,Neil Gaiman,2017.0,Norse Mythology,Norse Mythology,eng
5886,107774,49,Julie Garwood,1987.0,Honor's Splendour,Honor's Splendour,eng
5887,10757771,19,Kody Keplinger,2011.0,Shut Out,Shut Out,en-US
5888,16102880,7,A. Meredith Walters,2012.0,,"Bad Rep (Bad Rep, #1)",en-GB
5889,59813,61,Nora Roberts,2006.0,Valley of Silence,"Valley of Silence (Circle Trilogy, #3)",en-GB
5890,207034,24,Jeanne DuPrau,2006.0,The Prophet of Yonwood,"The Prophet of Yonwood (Book of Ember, #3)",en-US
5891,20800147,34,James Patterson,2014.0,Hope to Die,"Hope to Die (Alex Cross, #22)",eng
5892,6294553,24,"Kresley Cole, Gena Showalter",2009.0,Deep Kiss Of Winter,"Deep Kiss of Winter (Includes: Immortals After Dark, #8; Alien Huntress, #3.5)",en-US
5893,15944406,34,"Holly Black, Eliza Wheeler",2013.0,Doll Bones,Doll Bones,eng
5894,11057626,48,Patricia Cornwell,2011.0,Red Mist,"Red Mist (Kay Scarpetta, #19)",eng
5895,11277218,42,Alan Bradley,2011.0,I Am Half-Sick of Shadows,"I Am Half-Sick of Shadows (Flavia de Luce, #4)",en-US
5896,12881141,20,Kristen Ashley,2011.0,Wild Man,"Wild Man (Dream Man, #2)",en-GB
5897,23129410,37,"Joseph Fink, Jeffrey Cranor",2015.0,Welcome to Night Vale,Welcome to Night Vale,eng
5898,299384,10,"Michael Teitelbaum, Walt Disney Company",1986.0,,Sleeping Beauty: a Little Golden Book (Disney Princess),eng
5899,110385,46,Julia Quinn,2001.0,An Offer From a Gentleman,"An Offer From a Gentleman (Bridgertons, #3)",en-US
5900,18304322,41,Julie   Murphy,2015.0,Dumplin',"Dumplin' (Dumplin', #1)",eng
5901,23533039,24,Ann Leckie,2015.0,Ancillary Mercy,Ancillary Mercy (Imperial Radch #3),eng
5902,8038219,2,Gena Showalter,2011.0,The Darkest Surrender,The Darkest Surrender  (Lords of the Underworld #8),eng
5903,11563,74,Stephen King,1981.0,Danse Macabre,Danse Macabre,eng
5904,15762657,27,Gina L. Maxwell,2012.0,Seducing Cinderella,"Seducing Cinderella (Fighting for Love, #1)",eng
5905,28184,51,Alexander McCall Smith,2006.0,Blue Shoes and Happiness,"Blue Shoes and Happiness (No. 1 Ladies' Detective Agency, #7)",eng
5907,31244,378,Charles Dickens,1865.0,Our Mutual Friend,Our Mutual Friend,eng
5908,531262,76,Evelyn Waugh,1934.0,A Handful of Dust,A Handful of Dust,en-US
5909,95608,27,Francine Rivers,1999.0,Leota's Garden,Leota's Garden,eng
5911,50618,58,Paul Auster,2002.0,The Book of Illusions,The Book of Illusions,eng
5912,112756,39,Karen Marie Moning,1999.0,To Tame a Highland Warrior,"To Tame a Highland Warrior (Highlander, #2)",eng
5913,171020,19,Wendy Mass,2005.0,A Mango-Shaped Space,A Mango-Shaped Space,eng
5915,304,243,"George Eliot, Edmund White",1876.0,Daniel Deronda,Daniel Deronda,eng
5916,27161845,21,Elin Hilderbrand,2016.0,,Here's to Us,eng
5917,7203690,35,Susan Mallery,2010.0,Chasing Perfect,"Chasing Perfect (Fool's Gold, #1)",eng
5918,97632,44,Plum Sykes,2006.0,The Debutante Divorcée,The Debutante Divorcee,en-US
5919,265205,183,"Anonymous, Ronald A. Beers, Ronald A. Beers",1992.0,,Life Application Study Bible: NIV,eng
5920,39028,69,"Douglas Preston, Lincoln Child",2007.0,"The Wheel of Darkness (Pendergast, #8)","The Wheel of Darkness (Pendergast, #8)",en-US
5921,25733990,41,Sylvain Neuvel,2016.0,Sleeping Giants,"Sleeping Giants (Themis Files, #1)",eng
5922,15795628,16,Julianne Donaldson,2013.0,Blackmoore,Blackmoore,eng
5923,47720,22,"Neil Gaiman, Barron Storey, Bill Sienkiewicz, Glenn Fabry, Dave McKean, P. Craig Russell, Milo Manara, Miguelanxo Prado, Frank Quitely, Todd Klein",2003.0,The Sandman: Endless Nights,The Sandman: Endless Nights,eng
5924,202292,33,Olivia Goldsmith,1992.0,The First Wives Club,The First Wives Club,eng
5925,250729,55,Maggie O'Farrell,2006.0,The Vanishing Act of Esme Lennox,The Vanishing Act of Esme Lennox,eng
5926,550720,66,Sarah Waters,2006.0,The Night Watch,The Night Watch,en-US
5927,21853645,34,Jeffrey Archer,2015.0,Mightier Than the Sword,"Mightier Than the Sword (The Clifton Chronicles, #5)",eng
5928,31331,49,Anne Rice,2003.0,Blood Canticle,"Blood Canticle (The Vampire Chronicles, #10)",en-GB
